id,SHA,command,environment,expected,exit,elapsed_ms,evidence_level,source_ledger
p6-restore-native,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--native', '--time', '2026-09-23 00:00:00+00', '--no-start', '--dest', '/tmp/a8dr-pg-3jzz4yhf/native']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Runbook documented command accepted; currently unsupported flag.,1,1.728831,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-restore-name,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--name', 'arena_target', '--no-start', '--dest', '/tmp/a8dr-pg-3jzz4yhf/restore', '--port', '55443']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Named restore copies backup; no-start does NOT certify replay/promote.,0,292.124177,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-target-original-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/data', '-o', '-c config_file=/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/etc/postgresql.conf', '-l', '/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/original.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Unmodified generated restore config boots and replays WAL for separate target.,1,108.098358,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-target-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/data', '-o', '-c config_file=/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/etc/postgresql.conf -c recovery_target_action=promote -c max_connections=100', '-l', '/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/target.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,108.622278,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-actual,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""SELECT count(*),md5(string_agg(users::text,'|' ORDER BY id)) FROM users""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/run', 'PGPORT': '55443', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Dataset count/hash equal expected committed target manifest; see comparison JSON.,0,7.187092,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-source-identity,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""SELECT current_database(),current_setting('data_directory'),system_identifier FROM pg_control_system()""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,6.113694,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-target-identity,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""SELECT current_database(),current_setting('data_directory'),system_identifier FROM pg_control_system()""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/run', 'PGPORT': '55443', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,5.658385,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-verify-correct,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-verify.sh']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/run', 'PGPORT': '55443', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,62.932336,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-verify-wrong-source,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-verify.sh']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Evidence gate must distinguish wrong target/dataset from approved restore target; current verifier lacks expected identity inputs.,0,62.04048,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-verify-postgres-db,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-verify.sh']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/run', 'PGPORT': '55443', 'PGUSER': 'user', 'PGDATABASE': 'postgres'}",Wrong database without required tables rejected; wrapper currently forces this DB.,1,54.223082,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-promote-primary-guard,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/failover-postgres.sh', '--dry-run']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/run', 'PGPORT': '55443', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Already-primary target rejected.,1,6.863058,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-basebackup,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_basebackup', '-h', '/tmp/a8dr-pg-3jzz4yhf/socket', '-p', '55442', '-U', 'user', '-D', '/tmp/a8dr-pg-3jzz4yhf/standby', '-R', '-X', 'stream', '-c', 'fast']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,69.192391,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-standby-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-3jzz4yhf/standby', '-o', '-p 55446 -k /tmp/a8dr-pg-3jzz4yhf/standby-socket -c archive_mode=off', '-l', '/tmp/a8dr-pg-3jzz4yhf/standby.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,108.726826,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-standby-before,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""SELECT pg_is_in_recovery(),count(*),md5(string_agg(users::text,'|' ORDER BY id)) FROM users""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/standby-socket', 'PGPORT': '55446', 'PGUSER': 'user', 'PGDATABASE': 'payesh', 'OLD_PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'OLD_PGPORT': '55442'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,8.785491,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-stop-source,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-3jzz4yhf/source', '-m', 'immediate', '-w', 'stop']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,101.537016,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-promote,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/failover-postgres.sh']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/standby-socket', 'PGPORT': '55446', 'PGUSER': 'user', 'PGDATABASE': 'payesh', 'OLD_PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'OLD_PGPORT': '55442'}","Stopped old primary -> promote real standby; exit 0, correct role/data on independent query.",0,126.640765,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-standby-after,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""SELECT pg_is_in_recovery(),count(*),md5(string_agg(users::text,'|' ORDER BY id)) FROM users""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/standby-socket', 'PGPORT': '55446', 'PGUSER': 'user', 'PGDATABASE': 'payesh', 'OLD_PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'OLD_PGPORT': '55442'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,5.694774,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-restore-corrupt,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', '--pg1-path=/tmp/a8dr-pg-3jzz4yhf/bad-target', '--type=immediate', 'restore']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Relevant nonempty corrupted archive data must fail restore. Earlier zero-data-file mutation is a disclosed ineffective control, not proof of bypass.",0,303.505954,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-stop-standby,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-3jzz4yhf/standby', '-m', 'immediate', '-w', 'stop']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,101.96781,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
p6-stop-data,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-3jzz4yhf/restore/pitr-20260922-211341-5926/data', '-m', 'immediate', '-w', 'stop']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-3jzz4yhf/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-3jzz4yhf/socket', 'PGPORT': '55442', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,101.887947,E3 LOCAL REAL BINARIES (not E4),ledger-final-lab.json
versions,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', '-c', 'psql --version; redis-server --version; pgbackrest version; uname -a; date -u +%FT%TZ']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,16.213746,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-init,172da62b63f70d406ffad69893851a01b042ffc4,"['initdb', '-D', '/tmp/a8dr-pg-o2kkfi3m/source', '-A', 'trust', '--no-locale']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,331.663097,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-o2kkfi3m/source', '-l', '/tmp/a8dr-pg-o2kkfi3m/source.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,108.060333,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-create-db,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'postgres', '-tAXc', 'CREATE DATABASE payesh']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,20.375033,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-seed,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""CREATE TABLE users(id int primary key, value text); INSERT INTO users SELECT i,'run3-'||i FROM generate_series(1,10)i;CREATE TABLE schools(id int primary key, value text); INSERT INTO schools SELECT i,'run3-'||i FROM generate_series(1,10)i;CREATE TABLE classes(id int primary key, value text); INSERT INTO classes SELECT i,'run3-'||i FROM generate_series(1,10)i;CREATE TABLE grades(id int primary key, value text); INSERT INTO grades SELECT i,'run3-'||i FROM generate_series(1,10)i;CREATE TABLE attendance(id int primary key, value text); INSERT INTO attendance SELECT i,'run3-'||i FROM generate_series(1,10)i""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,10.108651,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-stanza,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', 'stanza-create']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,11.088832,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-backup,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', '--type=full', 'backup']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,1463.125019,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-info,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', '--output=json', 'info']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,6.036663,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-before-target,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""INSERT INTO users VALUES(11,'keep'); SELECT pg_create_restore_point('arena_target');""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,10.880706,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-expected,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""SELECT count(*),md5(string_agg(users::text,'|' ORDER BY id)) FROM users""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,6.703141,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-after-target,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""INSERT INTO users VALUES(12,'must-not-restore'); SELECT pg_switch_wal();""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,18.659268,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-archive-check,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', 'check']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,320.460008,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-restore-time,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--time', '2026-09-23 00:00:00+00', '--no-start', '--dest', '/tmp/a8dr-pg-o2kkfi3m/time']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Timestamp remains single argv value; no command parsing failure. Actual recovery target availability checked separately.,48,12.498182,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-restore-latest,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--latest', '--no-start', '--dest', '/tmp/a8dr-pg-o2kkfi3m/latest']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Documented latest option mapped to valid pgBackRest restore type.,32,12.270426,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-restore-native,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--native', '--time', '2026-09-23 00:00:00+00', '--no-start', '--dest', '/tmp/a8dr-pg-o2kkfi3m/native']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Runbook documented command accepted; currently unsupported flag.,1,1.63131,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-restore-name,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--name', 'arena_target', '--no-start', '--dest', '/tmp/a8dr-pg-o2kkfi3m/restore', '--port', '55437']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Named restore copies backup; no-start does NOT certify replay/promote.,0,293.877612,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-target-original-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-o2kkfi3m/restore/pitr-20260922-211244-5102/data', '-o', '-c config_file=/tmp/a8dr-pg-o2kkfi3m/restore/pitr-20260922-211244-5102/etc/postgresql.conf', '-l', '/tmp/a8dr-pg-o2kkfi3m/restore/pitr-20260922-211244-5102/original.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Unmodified generated restore config boots and replays WAL for separate target.,1,110.504128,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-target-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-o2kkfi3m/restore/pitr-20260922-211244-5102/data', '-o', '-c config_file=/tmp/a8dr-pg-o2kkfi3m/restore/pitr-20260922-211244-5102/etc/postgresql.conf -c recovery_target_action=promote -c max_connections=100', '-l', '/tmp/a8dr-pg-o2kkfi3m/restore/pitr-20260922-211244-5102/target.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",1,109.368135,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p3-stop-source,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-o2kkfi3m/source', '-m', 'immediate', '-w', 'stop']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-o2kkfi3m/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-o2kkfi3m/socket', 'PGPORT': '55436', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,101.700181,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-init,172da62b63f70d406ffad69893851a01b042ffc4,"['initdb', '-D', '/tmp/a8dr-pg-h5f0cei4/source', '-A', 'trust', '--no-locale']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,331.268914,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-h5f0cei4/source', '-l', '/tmp/a8dr-pg-h5f0cei4/source.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,107.796224,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-create-db,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'postgres', '-tAXc', 'CREATE DATABASE payesh']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,18.751555,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-seed,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""CREATE TABLE users(id int primary key, value text); INSERT INTO users SELECT i,'run4-'||i FROM generate_series(1,10)i;CREATE TABLE schools(id int primary key, value text); INSERT INTO schools SELECT i,'run4-'||i FROM generate_series(1,10)i;CREATE TABLE classes(id int primary key, value text); INSERT INTO classes SELECT i,'run4-'||i FROM generate_series(1,10)i;CREATE TABLE grades(id int primary key, value text); INSERT INTO grades SELECT i,'run4-'||i FROM generate_series(1,10)i;CREATE TABLE attendance(id int primary key, value text); INSERT INTO attendance SELECT i,'run4-'||i FROM generate_series(1,10)i""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,8.935803,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-stanza,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', 'stanza-create']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,10.138835,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
p4-backup,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', '--type=full', 'backup']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-h5f0cei4/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-h5f0cei4/socket', 'PGPORT': '55438', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,1489.742737,E3 LOCAL REAL BINARIES (not E4),ledger-followup.json
